"","actor","text","season","episode","title"
"13368","Simon","Oh, I work at the Splish Splash Ottawa Water Slide Park.","03","16","Sandcastles in the Sand"
"13369","Ted","Huh! A water slide park. That sure is different than what Robin does.","03","16","Sandcastles in the Sand"
"13370","Simon","Yeah, it is... because I save lives. If I'm not sitting in that stool at the top of the slide, going... Go.. Go... Go... people die. What, you think it's so easy? You try it.","03","16","Sandcastles in the Sand"
"13371","Ted","Um... (clears his throat)... okay. Go.","03","16","Sandcastles in the Sand"
"13372","Simon","You didn't put your hand up; kid just died.","03","16","Sandcastles in the Sand"
"13373","Ted","No, I didn't know...","03","16","Sandcastles in the Sand"
"13374","Simon","Another kid just went; he died too.","03","16","Sandcastles in the Sand"
"13375","Ted","Oh, well, sure. I mean, if I was actually...","03","16","Sandcastles in the Sand"
"13376","Simon","Another kid just went; now you've got a pile-up and Robin's got something to report on the news. This just in  My friend, Ted, just killed a bunch of kids today.","03","16","Sandcastles in the Sand"
"13377","Lily","Well, that's cool. You got to pay the bills somehow since your whole music thing didn't really pan out, did it?","03","16","Sandcastles in the Sand"
"13378","Simon","Well, it hasn't panned out yet, but the band's still going. About four or five gigs away from really exploding.","03","16","Sandcastles in the Sand"
"13379","Robin","The Foreskins are still playing?","03","16","Sandcastles in the Sand"
"13380","Ted","The Foreskins? How'd you guys come up with that name?","03","16","Sandcastles in the Sand"
"13381","Simon","Well, there's four of us, and we play without shirts. Babe, seriously.","03","16","Sandcastles in the Sand"
"13382","Robin","I know. I'm sorry.","03","16","Sandcastles in the Sand"
"13383","Robin","I know. I'm sorry. But you guys just don't understand. The fact that he kept the band going...that's impressive! I mean, I gave up my musical dream.","03","16","Sandcastles in the Sand"
"13384","Barney","Which brings us to the most important piece of information from tonight.","03","16","Sandcastles in the Sand"
"13385","Barney","So, Simon, how did you guys meet?","03","16","Sandcastles in the Sand"
"13386","Simon","Oh, I was in her video.","03","16","Sandcastles in the Sand"
"13387","Robin","Starred in it is more like it.","03","16","Sandcastles in the Sand"
"13388","Simon","Well, once you win Mr. Teen Winnipeg, everybody wants a piece of the moneymaker.","03","16","Sandcastles in the Sand"
"13389","Barney","I'm sorry. I've seen ""Let's Go to the Mall"" about a thousand times, and you, sir, are not in it.","03","16","Sandcastles in the Sand"
"13390","Simon","No, I was in the other one.","03","16","Sandcastles in the Sand"
"13391","Barney","There's another video?!","03","16","Sandcastles in the Sand"
"13392","Barney","Robin, seriously, just make this easier on yourself and give us the tape.","03","16","Sandcastles in the Sand"
"13393","Robin","No.","03","16","Sandcastles in the Sand"
"13394","Barney","All right! You leave me no choice. From this moment on, I will spend every waking minute ching down this tape. I will not sleep. I will not eat. My life will be a living hell of search engines and overseas phone calls, chasing down something that possibly can't be found.","03","16","Sandcastles in the Sand"
"13395","Robin","Okay.","03","16","Sandcastles in the Sand"
"13396","Marshall","It's just... It was so hard to watch, Robin. You're usually so cool.","03","16","Sandcastles in the Sand"
"13397","Robin","I don't know what's wrong with me. I'm sitting next to Simon, and suddenly I'm 16 again.","03","16","Sandcastles in the Sand"
"13398","Ted","Oh, it's actually a common thing. When you're around someone from your past, you kind of revert back to who you were when you knew them. There's not really a name for it, though.","03","16","Sandcastles in the Sand"
"13399","Marshall","It's called ""revertigo.""","03","16","Sandcastles in the Sand"
"13400","Ted","Yeah, I don't know about ""revertigo.""","03","16","Sandcastles in the Sand"
"13401","Marshall","You know who gets really bad revertigo? (whispers) Lily when she around her high school friend, Michelle.","03","16","Sandcastles in the Sand"
"13402","Barney","Michelle? She sounds hot.","03","16","Sandcastles in the Sand"
"13403","Ted","You don't know about Lily and Michelle?","03","16","Sandcastles in the Sand"
"13404","Barney","No. What about Lily and Michelle?","03","16","Sandcastles in the Sand"
"13405","Marshall","Oh, my friend, you are in for a treat. Hey, Lil?","03","16","Sandcastles in the Sand"
"13406","Lily","What?","03","16","Sandcastles in the Sand"
"13407","Marshall","You know, I was just thinking, we haven't seen your friend Michelle in a while.","03","16","Sandcastles in the Sand"
"13408","Lily","Oh, yeah. I'll give her a call, see if she wants to hang out.","03","16","Sandcastles in the Sand"
"13409","Barney","What... (stammers) Do they make out?","03","16","Sandcastles in the Sand"
"13410","Marshall","Better.","03","16","Sandcastles in the Sand"
"13411","Ted","Comparable.","03","16","Sandcastles in the Sand"
"13412","Marshall","Comparable.","03","16","Sandcastles in the Sand"
"13413","Robin","Whatever. It's over. I lost. I guess you, uh, you don't get second chance.","03","16","Sandcastles in the Sand"
"13414","Robin","I got a second chance.","03","16","Sandcastles in the Sand"
"13415","Lily","What happened?","03","16","Sandcastles in the Sand"
"13416","Robin","He came by my place tonight...","03","16","Sandcastles in the Sand"
"13417","Robin","Simon. What are you doing here?","03","16","Sandcastles in the Sand"
"13418","Simon","I just feel like there's some unfinished business between you and me. Seeing you now... has made me realize that breaking up with you is the biggest mistake I made in my entire life.","03","16","Sandcastles in the Sand"
"13419","Robin","Oh, I like where this is going.","03","16","Sandcastles in the Sand"
"13420","Simon","I know this is crazy, and I'm only in town for a couple of days, but do you want to go on a date?","03","16","Sandcastles in the Sand"
"13421","Lily","He asked you out?! Oh, step into my web, Simon.","03","16","Sandcastles in the Sand"
"13422","Ted","The coup de grace.","03","16","Sandcastles in the Sand"
"13423","Barney","Finish him!","03","16","Sandcastles in the Sand"
"13424","Robin","I'd love to!","03","16","Sandcastles in the Sand"
"13425","Ted","Wait. You're going on a date with Simon? That Simon?The one we met?","03","16","Sandcastles in the Sand"
"13426","Lily","Robin, this guy doesn't deserve a second chance. Not after the way he treated you.","03","16","Sandcastles in the Sand"
"13427","Robin","That was ten years ago. People evolve. I mean, are you the same person that you were in high school?","03","16","Sandcastles in the Sand"
"13428","Lily","Oh, hell, no!","03","16","Sandcastles in the Sand"
"13429","Marshall","I think you're gonna enjoy this.","03","16","Sandcastles in the Sand"
"13430","Lily","That my girl Michelle?","03","16","Sandcastles in the Sand"
"13431","Michelle","Bitch, you know it!","03","16","Sandcastles in the Sand"
"13432","Lily","How she livin'?","03","16","Sandcastles in the Sand"
"13433","Michelle","She living only way she know how to. Large!","03","16","Sandcastles in the Sand"
"13434","Lily","Oh, girl, you gots to get your drink on up in here.","03","16","Sandcastles in the Sand"
"13435","Michelle","I'm hoping my big ass can hustle me up a vodka-Gatorade.","03","16","Sandcastles in the Sand"
"13436","Lily","For reals.","03","16","Sandcastles in the Sand"
"13437","Barney","I want her around all the time. I'd even consider not trying to sleep with her if that's what it takes. Guys, I've decided to seduce Michelle.","03","16","Sandcastles in the Sand"
"13438","Robin","Yeah!","03","16","Sandcastles in the Sand"
"13439","Simon","Guys, that was great. Let's take five. Hey, babe, did you like it after my bass solo when I flicked my pick at you?","03","16","Sandcastles in the Sand"
"13440","Robin","That rocked.","03","16","Sandcastles in the Sand"
"13441","Simon","Yeah. Uh, 'cause I'm gonna need that pick back.","03","16","Sandcastles in the Sand"
"13442","Robin","Oh, uh, sure.","03","16","Sandcastles in the Sand"
"13443","Simon","Um, I think it... It's cool. You'll find it later.","03","16","Sandcastles in the Sand"
"13444","Robin","Oh, cool. I wish I didn't have to go to work in the morning.","03","16","Sandcastles in the Sand"
"13445","Simon","Oh, but, babe, you got to go to work. You got to play our demo on your show.","03","16","Sandcastles in the Sand"
"13446","Robin","Oh, well, you know, it's not a show. It's the news.","03","16","Sandcastles in the Sand"
"13447","Simon","Right. So you can be, like ""Hey, did you hear there's some news? There's a rad band you guys should check out."" And then play it. Or just, like, the first three songs.","03","16","Sandcastles in the Sand"
"13448","Robin","And now it's time for ""Puppy Corner,"" some little angels looking for a new home, courtesy of the Midtown Animal Shelter.","03","16","Sandcastles in the Sand"
"13449","Robin","Hey, a lot of puppies got adopted. Of course, a lot of the people calling in thought we were going to kill them.","03","16","Sandcastles in the Sand"
"13450","Marshall","Robin, your revertigo is really starting to affect your work.","03","16","Sandcastles in the Sand"
"13451","Lily","What's revertigo?","03","16","Sandcastles in the Sand"
"13452","Ted","It's a stupid, made-up word with no meaning.","03","16","Sandcastles in the Sand"
"13453","Marshall","No. It's a phenomenon where, when you're around people from your past, you start behaving like them.","03","16","Sandcastles in the Sand"
"13454","Lily","Oh. One example of that springs to mind. I think we all know what it is.","03","16","Sandcastles in the Sand"
